代码,名称,行业,评级,总分,质量分,估值分,催化分,左侧分,最新价,涨跌幅,60日涨跌幅,年初至今涨跌幅,市盈率-动态,市净率,ROE,净利同比,营收同比,毛利率,预告类型,预告变动幅度,距60日高点,20日涨跌幅,快报净利同比,换手率,流通市值,红旗
002796,世嘉科技,,,24.12,35.0,14.500000000000002,0.0,50.0,31.71,0.731,,,-137.87,9.499,,,,,,,,,,3.10786,7220627117.13,
002795,永和智控,,,24.12,35.0,14.500000000000002,0.0,50.0,7.14,-3.383,,,-22.313,7.071,,,,,,,,,,6.08173,3101822681.5800004,
003004,声迅股份,,,24.12,35.0,14.500000000000002,0.0,50.0,72.62,0.166,,,-511.408,9.419,,,,,,,,,,2.76496,4992103515.78,
002995,天地在线,,,24.12,35.0,14.500000000000002,0.0,50.0,17.84,-1.6,,,-24.682,3.946,,,,,,,,,,8.25452,2005522990.72,
002702,海欣食品,,,24.12,35.0,14.500000000000002,0.0,50.0,4.97,-3.682,,,-56.865,2.664,,,,,,,,,,9.49212,2279956437.5,
002681,奋达科技,,,24.12,35.0,14.500000000000002,0.0,50.0,4.49,-1.965,,,-89.8,3.781,,,,,,,,,,1.87197,7045999032.82,
000813,德展健康,,,24.12,35.0,14.500000000000002,0.0,50.0,3.51,-3.039,,,-21.494,1.6,,,,,,,,,,1.93577,7359629495.4,
601136,首创证券,证券Ⅱ,,24.09,13.525,10.000000000000002,30.114,50.0,14.21,-1.251,,,36.436,2.746,1.41,30.19,30.7988087082,,,,,,,0.30884,38840673298.0,
688335,复洁科技,环境治理,,24.09,34.0456177055,15.502645502645503,0.0,50.0,20.68,-2.361,,,295.429,2.705,-1.37,-1379.7983724079,-66.4871961386,22.6638647877,,,,,,1.71169,3061355362.56,净利大幅下滑
301486,致尚科技,消费电子,,24.06,35.52031027014286,13.601694915254239,0.0,50.0,175.5,4.439,,,237.162,8.847,-0.24,-125.74,-0.0601148613,24.7284343782,,,,,,8.40347,12794673411.0,净利大幅下滑
600367,红星发展,化学原料,,24.05,12.683883986571425,30.32258064516129,10.65,50.0,33.63,1.878,,,124.556,4.609,1.16,-2.25,-11.2260788266,23.6974375812,,,,,,7.38171,10827958110.66,
300836,佰奥智能,专用设备,,24.05,14.355206169142859,38.97674418604652,0.0,50.0,50.2,-0.535,,,46.323,7.262,1.11,-24.73,25.8218741381,26.2122886368,,,,,,3.48412,3185193112.4,
603976,正川股份,医疗器械,,24.04,32.28024090414286,17.428571428571427,0.0,50.0,27.17,-2.964,,,209.0,3.926,0.56,-37.44,29.1241314151,18.2323372658,,,,,,2.17474,4662766752.93,
300989,蕾奥规划,工程咨询服务Ⅱ,,24.03,18.443942083134917,33.984962406015036,0.0,50.0,13.92,-0.855,,,154.667,3.032,-3.01,-877.69,-43.3603477057,5.101149428,,,,,,3.55863,2267488544.64,净利大幅下滑
600792,云煤能源,焦炭Ⅱ,,24.02,0.0,7.833333333333334,8.2457807487,100.0,3.66,-1.081,-6.153846153846143,,-8.318,1.665,-3.91,-6.2570320855,16.1078597843,-2.6011441298,增亏,-36.96,-20.087336244541486,14.375000000000004,,1.17376,4062320376.0,
300567,精测电子,通用设备,,24.02,27.425,2.9925405879771816,20.166,50.0,223.44,-0.357,,,770.483,14.966,0.97,13.61,7.2624981815,45.4391647498,,,,,,2.83801,50731990554.0,
300161,华中数控,通用设备,,24.02,25.129819083413057,25.923650724001757,0.0,50.0,29.56,0.203,,,360.049,3.805,-5.0,-35.86,11.3918994017,37.4186378189,,,,,,4.58948,5764031596.679999,
300875,捷强装备,地面兵装Ⅱ,,24.01,34.62795312442857,14.500000000000002,0.0,50.0,33.4,-0.89,,,-29.558,3.925,-0.89,-45.72,210.5308353381,23.4791343742,,,,,,5.41804,2932241744.6,
600518,康美药业,中药Ⅱ,,23.98,33.62322087971429,15.555555555555555,0.0,50.0,1.41,-2.759,,,2014.286,2.681,-0.23,-294.74,-16.8946085247,22.0725092316,,,,,,1.76226,19489516585.08,净利大幅下滑
300162,雷曼光电,光学光电子,,23.96,34.7630855495,14.115384615384615,0.0,50.0,7.7,0.522,,,-77.0,3.91,-1.66,-716.92,-12.2695962649,23.6683197693,,,,,,5.11513,2634443581.0,净利大幅下滑
601618,中国中冶,专业工程,,23.93,3.975,38.0,12.953999999999999,50.0,2.56,-0.389,,,1280.0,0.513,1.59,1.59,-24.5914127997,8.6008312888,,,,,,0.3512,45702705075.200005,疑似价值陷阱
301251,威尔高,元件,,23.92,7.303977726428572,46.8983268983269,0.0,50.0,46.32,6.287,,,92.64,5.618,0.43,-69.53,38.4792241554,18.720568817,,,,,,14.85179,3501316200.9600005,净利大幅下滑
603177,德创环保,环境治理,,23.91,8.05423954214286,5.981481481481482,0.0,100.0,10.23,10.0,-12.86201022146507,,-68.2,6.469,-3.13,-205.61,-9.0039692121,21.275935359,首亏,-437.67,-15.7331136738056,13.289036544850518,,4.78976,2088884160.0,净利大幅下滑；当日已大涨
688102,斯瑞新材,金属新材料,,23.91,15.093680767357142,5.576923076923072,31.944,50.0,38.09,2.475,,,190.45,15.236,2.23,33.24,28.7539038259,23.3261530743,,,,,,2.44198,29664770361.72,
688408,中信博,光伏设备,,23.91,28.905288132357143,20.944444444444446,0.0,50.0,26.08,-1.696,,,-521.6,1.409,-1.19,-144.01,-8.7721214119,15.4674033853,,,,,,1.28411,5713238306.879999,净利大幅下滑
300782,卓胜微,半导体,,23.91,31.036328957285715,18.41304347826087,0.0,50.0,78.87,-0.101,,,-144.002,4.666,-1.47,-209.53,9.4943085086,18.4508605402,,,,,,2.19832,36167058461.16,净利大幅下滑
688691,灿芯股份,半导体,,23.9,29.76056169914286,14.189440993788821,5.6861673414,50.0,68.96,1.936,,,-75.014,6.86,-2.33,-10.523054431,23.3858033297,16.6647863788,,,,,,4.98478,5031667089.6,
300465,高伟达,软件开发,,23.89,32.82378426992857,16.16239316239317,0.0,50.0,12.98,2.528,,,200.618,8.618,-2.11,-34.76,-23.7367743069,20.9532979779,,,,,,7.52561,5759866653.86,
300183,东软载波,通信设备,,23.88,10.224568336857143,43.2463768115942,0.0,50.0,10.7,-0.28,,,473.451,1.6,-0.73,-673.19,-26.1506271344,24.3143956716,,,,,,0.94114,3970010428.4,净利大幅下滑
688458,美芯晟,半导体,,23.85,25.966368652293646,24.25155279503106,0.0,50.0,34.8,5.839,,,-267.692,2.132,-0.3,-246.91,-6.8468291318,34.3849500511,,,,,,2.07776,3261859297.2000003,净利大幅下滑
688562,航天软件,IT服务Ⅱ,,23.85,32.33642329364286,16.598765432098766,0.0,50.0,14.38,0.209,,,-479.333,3.451,-3.46,-31.8159931278,-27.8612627467,20.2709926111,,,,,,0.53588,5752000000.0,
688248,南网科技,电网设备,,23.81,24.161087234285716,22.278298485940883,3.972,50.0,46.76,-1.765,,,62.347,7.978,1.5,-13.38,-12.6601037623,38.575522128,,,,,,0.58704,26405372000.0,
603598,引力传媒,广告营销,,23.81,11.924999999999999,8.5,34.638,47.21714,18.53,-6.509,,,308.833,22.363,4.77,37.73,11.6666920185,3.191127958,,,,,,16.39143,4992035737.0,
300755,华致酒行,专业连锁Ⅱ,,23.81,29.775000000000002,19.500000000000004,0.0,50.0,11.55,-2.696,,,-12.833,1.715,1.91,-37.89,-22.3685310544,8.7833615342,,,,,,1.37383,4811509395.0,
603011,合锻智能,专用设备,,23.8,38.384208824214284,9.151162790697676,0.0,50.0,24.25,-1.262,25.647668393782386,,-48.5,6.432,-1.53,-488.03,-3.7128664748,28.7378923539,首亏,-467.91,-38.68520859671302,19.753086419753085,,12.59494,11989550097.25,净利大幅下滑
300880,迦南智能,电网设备,,23.77,11.137407965857141,41.7015140591204,0.0,50.0,19.81,0.304,,,47.943,3.603,1.17,-27.41,7.7591570942,21.4973711522,,,,,,1.11298,3865669516.8,
301529,福赛科技,汽车零部件,,23.75,17.479967000714286,16.1025720244072,17.939999999999998,50.0,103.13,-3.0,,,64.862,8.673,2.18,9.9,-8.7371684423,26.841953801,,,,,,6.76044,6555631089.62,
300377,赢时胜,软件开发,,23.75,35.24369107721429,12.722222222222223,0.0,50.0,14.21,-0.976,,,-2030.0,4.435,-3.58,-25.77,7.5197994355,24.3411675081,,,,,,3.52256,9962749397.72,
600708,光明地产,房地产开发,,23.75,0.0,12.000000000000002,3.0,100.0,3.16,-2.769,-5.1051051051051015,,-1.928,1.181,-3.85,-17.02,-12.8859891151,5.5786402602,续亏,-21.87,-22.73838630806846,3.267973856209161,,0.82322,7031877756.36,
600039,四川路桥,基础建设,,23.73,10.028417147357143,40.32388663967612,2.5679999999999996,50.0,8.35,-0.358,,,9.94,1.372,2.8,-15.72,-4.1024646191,14.2397840063,,,,,,0.0819,72608181885.75,
601698,中国卫通,航天装备Ⅱ,,23.73,6.8760732119285715,46.66666666666667,0.0,50.0,26.49,0.837,,,253.736,7.005,0.1682,-61.9,0.7069116034,19.0378024967,,,,,,0.37921,111903969563.88,净利大幅下滑
605588,冠石科技,光学光电子,,23.72,0.0,14.884615384615385,0.0,100.0,47.62,1.319,-19.8451439151658,,-49.604,3.689,-2.29,-134.2381045656,-5.8397267903,-0.9283063154,增亏,-194.0,-32.078162886892024,11.080009330534168,,1.26772,3481001094.82,净利大幅下滑
002474,榕基软件,,,23.71,35.0,14.500000000000002,0.0,47.94648,6.57,-4.227,,,-59.673,3.099,,,,,,,,,,16.02676,3474427271.49,
002900,哈三联,,,23.71,35.0,14.500000000000002,0.0,47.91348,13.92,-2.11,,,-13.009,2.494,,,,,,,,,,16.04326,2242823808.0,
002580,圣阳股份,,,23.7,35.0,29.000000000000004,0.0,29.742460000000005,22.28,0.814,,,54.341,4.192,,,,,,,,,,25.12877,10078108464.0,换手过热
300499,高澜股份,专用设备,,23.69,17.497865590714284,11.837209302325583,21.93,50.0,29.75,5.087,,,330.556,6.522,1.09,16.55,-2.7745542782,30.682011827,,,,,,9.30322,8074400078.500001,
301263,泰恩康,化学制药,,23.67,29.25,13.213338385752177,6.366,50.0,20.65,0.34,,,295.0,6.214,1.7,-9.39,2.6271262263,62.8815989082,,,,,,1.1623,7522862442.9,
300461,田中精机,自动化设备,,23.65,35.509740967285715,11.972027972027972,0.0,50.0,34.7,1.999,,,347.0,10.078,-3.51,-138.93,-3.1413315839,24.7136373542,,,,,,5.07431,5021480617.9,净利大幅下滑
300534,陇神戎发,中药Ⅱ,,23.64,33.550000000000004,9.386973180076632,28.908,20.0,18.9,-0.106,,,130.435,7.82,3.42,28.18,-15.6873785089,61.8137642739,,,,,,33.53799,5708927271.6,换手过热
300383,光环新网,通信服务,,23.64,28.398595863142855,20.500000000000004,0.0,50.0,13.24,3.276,,,-31.524,2.006,0.19,-67.52,-10.8254798536,14.0930342084,,,,,,5.93202,23756646751.08,净利大幅下滑
301076,新瀚新材,化学制品,,23.62,16.155548568857142,24.741573033707866,10.344000000000001,50.0,22.2,-0.893,,,58.421,4.206,1.32,-2.76,-1.0355160717,27.9977679964,,,,,,1.85506,3386515894.2,
600376,首开股份,房地产开发,,23.62,0.0,11.500000000000002,3.0,100.0,3.99,-4.545,-12.307692307692298,,-1.504,4.372,-28.93,30.0472033098,26.654606984,7.7880112573,续亏,-5.04,-20.517928286852584,25.078369905956134,,4.98924,10292465315.58,
300907,康平科技,电机Ⅱ,,23.6,10.320757472785715,42.00000000000001,0.0,50.0,50.53,3.928,,,101.405,6.016,1.71,-27.33,91.0487686056,18.4640604619,,,,,,9.7106,4850880000.0,
301365,矩阵股份,工程咨询服务Ⅱ,,23.6,20.409922490271608,29.92481203007519,0.0,50.0,43.41,12.988,,,124.029,4.496,-0.88,-502.94,-14.5097757907,12.0822354028,,,,,,6.91168,5344764611.49,净利大幅下滑；当日已大涨
600052,东望时代,电力,,23.58,0.0,14.336065573770492,0.0,100.0,4.01,1.777,-11.674008810572689,,-7.291,1.568,-0.9,-1795.0031665088,-54.5680095846,2.9235500527,首亏,-116.54,-13.390928725701944,12.324929971988796,,1.83862,3385220911.41,净利大幅下滑
600611,大众交通,铁路公路,,23.55,2.023996659857142,11.76470588235294,0.0,100.0,5.08,4.312,-8.46846846846846,,169.333,1.254,-1.71,-360.6249628883,-14.0229501597,12.8335953238,增亏,-100.04,-16.993464052287578,27.63819095477387,,10.65731,7941647129.12,净利大幅下滑
000815,美利云,,,23.54,35.0,29.000000000000004,0.0,28.94388,18.97,3.322,,,198.017,9.374,,,,,,,,,,25.52806,13189139773.95,换手过热
301133,金钟股份,汽车零部件,,23.53,31.445237018857142,16.400826446280995,0.0,50.0,28.13,0.249,,,-401.857,2.487,0.5,-38.55,12.7072280693,17.2733318264,,,,,,1.80501,3126254807.97,
301550,斯菱智驱,汽车零部件,,23.53,36.70305773720168,7.390128987410209,2.6699999999999995,50.0,88.92,-2.393,,,118.56,15.963,2.12,-15.55,8.7150933497,31.3168327612,,,,,,5.02093,18250751839.32,
300333,兆日科技,计算机设备,,23.52,50.0,10.622448979591837,0.0,29.326300000000003,11.28,6.015,,,-208.889,6.722,-0.78,-262.55,-6.2100059597,51.759261976,,,,,,25.33685,3776319155.76,净利大幅下滑；换手过热
301016,雷尔伟,轨交设备Ⅱ,,23.51,21.702555158857145,28.000000000000004,0.0,50.0,12.65,-0.079,,,39.007,3.757,1.01,-29.3,-8.0014612794,36.8485772224,,,,,,0.85116,3716873195.2,
688186,广大特材,特钢Ⅱ,,23.5,3.339421228000001,50.0,0.0,50.0,14.44,0.139,,,16.225,0.857,0.11,-92.91,-9.2904939878,14.2901897192,,,,,,0.93887,4050266300.64,疑似价值陷阱；净利大幅下滑
600684,珠江股份,房地产服务,,23.49,28.289744142571426,20.0,0.0,50.0,3.38,-1.744,,,42.25,2.967,-0.51,-218.25,2.1863238475,14.6056417996,,,,,,1.76404,2884697243.74,净利大幅下滑
300868,杰美特,消费电子,,23.47,37.77029640635714,8.567796610169493,0.0,50.0,92.13,6.509,,,-204.597,7.98,-0.55,-120.35,-6.0641352097,27.8784149689,,,,,,3.83596,7440264482.249999,净利大幅下滑
688317,之江生物,医疗器械,,23.46,25.0,23.840659340659343,0.0,50.0,17.65,-0.339,,,-92.895,1.015,-0.76,-59.2665109728,-20.8978101489,68.8581218118,,,,,,1.0371,3350741516.8,净利大幅下滑
600141,兴发集团,农化制品,,23.46,5.471520463071429,45.714285714285715,1.5779999999999992,50.0,30.81,-0.291,,,22.822,1.48,1.14,-17.37,3.08895468,13.6701286483,,,,,,1.81473,37025604994.17,
600475,华光环能,电力,,23.46,12.849225336928571,32.404371584699454,6.012,50.0,14.99,4.533,,,36.812,1.655,1.35,-9.98,-6.394659002,23.2639154717,,,,,,3.12301,14133857077.71,
603069,海汽集团,铁路公路,,23.43,1.0235368064285717,4.500000000000001,7.9799999999999995,100.0,13.17,-0.977,-28.617886178861784,,-69.316,5.387,-2.65,-6.7,-18.2379299727,11.432951529,增亏,-49.92,-30.720673329826408,8.39506172839506,,0.82194,4161720000.0,
300072,海新能科,化学制品,,23.42,0.0,39.112359550561806,14.568,50.0,3.7,1.093,,,-15.214,1.663,-0.9,4.28,191.233125795,5.1698734053,,,,,,1.6924,8626045978.6,
002520,日发精机,,,23.4,35.0,14.500000000000002,0.0,46.38922,6.65,4.069,,,-23.75,16.853,,,,,,,,,,16.80539,4770977137.150001,
600127,金健米业,农产品加工,,23.36,0.075,13.333333333333336,0.0,100.0,5.87,-3.928,-6.230031948881787,,994.915,5.611,0.03,-98.09,5.6825074714,8.0236494209,首亏,-228.15,-13.293943870014768,5.5755395683453335,,5.1367,3767267489.66,净利大幅下滑
300129,泰胜风能,风电设备,,23.35,2.235344710642858,50.70588235294118,0.0,50.0,8.13,-0.245,,,35.425,1.563,0.25,-69.82,-28.5821643994,12.2544825949,,,,,,1.97147,5843113812.179999,净利大幅下滑
300689,澄天伟业,通信设备,,23.31,28.927149772285716,18.52173913043479,0.0,50.0,53.27,-0.056,,,409.769,8.824,0.39,-74.89,21.7646480177,14.1330096812,,,,,,1.5726,5419898831.48,净利大幅下滑
600103,青山纸业,造纸,,23.31,31.034720118714286,16.000000000000004,0.0,50.0,2.95,0.0,,,119.433,1.662,0.38,-50.59,-9.3198332947,17.1186081662,,,,,,3.57914,6526370688.650001,净利大幅下滑
300936,中英科技,元件,,23.3,27.651848806,20.0,0.0,50.0,79.33,2.494,,,2803.18,5.918,-0.11,-871.69,52.8319112702,13.7125883284,,,,,,8.69189,3761923796.0,净利大幅下滑
688303,大全能源,光伏设备,,23.29,25.0,23.166666666666668,0.0,50.0,18.53,1.146,,,-34.962,1.035,-2.08,-43.5109731951,-79.2188397321,-120.7614838232,,,,,,0.40164,39514165324.89,
301488,豪恩汽电,汽车零部件,,23.29,33.43253265835715,10.135166447825753,2.9099999999999993,50.0,103.2,0.243,,,127.407,7.544,1.14,-15.15,37.69403839,17.8155457217,,,,,,2.82904,4288258351.2,
600391,航发科技,航空装备Ⅱ,,23.24,29.149863675285715,17.98701298701299,0.0,50.0,31.24,0.872,,,173.556,5.812,-0.63,-418.0,-4.6465264292,15.8098091454,,,,,,1.79629,10313241425.08,净利大幅下滑
688607,康众医疗,医疗器械,,23.23,37.79053492171428,7.576923076923078,0.0,50.0,45.98,0.701,,,-574.75,4.827,-1.92,-393.8674061924,17.2821251194,35.4941938254,,,,,,1.99205,4052172661.46,净利大幅下滑
600959,江苏有线,电视广播Ⅱ,,23.22,4.907623876714286,47.0,0.0,50.0,3.08,-0.645,,,61.6,0.677,0.2788,-39.28,-8.175432201,15.8948734274,,,,,,0.56905,15402210472.88,疑似价值陷阱
688485,九州一轨,轨交设备Ⅱ,,23.2,12.637821774142857,9.000000000000002,28.651500449399997,50.0,72.1,20.007,,,-721.0,8.664,-0.35,27.752500749,22.8498439706,27.6929504838,,,,,,12.25298,10836057670.2,当日已大涨
300507,苏奥传感,汽车零部件,,23.19,6.557266498714285,44.87989495636055,0.0,50.0,6.56,1.079,,,43.733,2.452,1.53,-42.83,-14.2084848982,13.8251730982,,,,,,0.62282,5105957290.88,
301557,常友科技,风电设备,,23.17,27.53092772685714,19.64705882352941,0.0,50.0,82.12,1.898,,,39.292,4.912,-0.49,-146.18,1.4352937495,13.5432988176,,,,,,3.14348,2042404631.24,净利大幅下滑
600975,新五丰,养殖业,,23.15,1.998222532777779,10.214285714285715,0.0,100.0,4.88,-2.008,-7.924528301886791,,-6.971,3.414,-13.14,-2021.17,-16.0233882255,2.6826867843,首亏,-1647.495,-13.475177304964536,-4.6875,,1.053,6098349291.2,净利大幅下滑
600838,上海九百,一般零售,,23.15,12.073139867,38.10526315789474,0.0,50.0,7.33,-1.743,,,64.81,1.904,0.62,-20.04,1.4173759536,24.7323958138,,,,,,1.71342,2938464920.73,
002682,龙洲股份,,,23.13,35.0,14.500000000000002,0.0,45.02082,4.64,-9.375,,,-4.735,4.952,,,,,,,,,,17.48959,2609390276.16,
301081,严牌股份,环保设备Ⅱ,,23.12,12.246409168357143,37.77777777777778,0.0,50.0,12.47,2.381,,,155.875,2.697,0.27,-75.82,28.9066267787,26.1999728357,,,,,,1.82607,2799296962.05,净利大幅下滑
300889,爱克股份,光学光电子,,23.1,28.530711977285716,15.653846153846155,2.508,50.0,21.91,0.828,,,-61.528,3.408,-1.3,-15.82,90.0310212579,14.9429967682,,,,,,2.31169,3262217234.64,
301319,唯特偶,电子化学品Ⅱ,,23.1,16.360112367857145,6.66666666666667,26.082,50.0,115.12,4.845,,,180.864,17.463,4.34,23.47,40.6196595146,17.714157315,,,,,,9.76488,15830577949.84,
688661,和林微纳,半导体,,23.06,32.098458066357146,13.72670807453416,0.0,50.0,104.68,1.859,,,533.809,13.087,-1.05,-148.32,-21.690138861,19.9378412929,,,,,,2.29512,15899617625.68,净利大幅下滑
605598,上海港湾,专业工程,,23.05,35.35690026092857,29.789473684210527,0.0,25.0,27.75,-0.431,-47.37241366231106,,102.778,3.936,0.23,-88.82,-4.4850869265,23.6946603653,首亏,-143.76,-53.29776670761876,3.3904619970193783,,0.93605,6743716449.749999,净利大幅下滑
600671,天目药业,中药Ⅱ,,23.03,38.266,6.206896551724136,0.0,50.0,21.69,-3.428,,,149.896,35.78,5.3064,-25.09,-15.1163979134,54.7554652748,,,,,,4.00368,2641202860.7700005,
300905,宝丽迪,化学纤维,,23.03,16.595320285857145,15.714285714285714,16.505999999999997,50.0,38.56,-0.104,,,45.365,3.519,3.47,7.51,3.4315732383,21.0884484002,,,,,,5.06499,5372489183.839999,
600353,旭光电子,其他电子Ⅱ,,23.0,13.322248582285715,17.565789473684212,18.432,50.0,31.03,9.996,,,159.21,13.299,1.74,10.72,8.7686594612,22.5611480152,,,,,,8.36639,25718010263.77,当日已大涨
300560,中富通,通信服务,,23.0,9.797980558642857,25.000000000000007,15.227999999999998,50.0,17.22,6.296,,,-51.914,4.452,0.91,5.38,6.2118277662,20.5321727821,,,,,,7.89432,3219533597.7,
300569,天能重工,风电设备,,22.99,2.8107254832142865,48.58823529411765,0.0,50.0,4.84,-1.022,,,44.485,0.945,0.63,-25.85,43.9209988997,11.7300156765,,,,,,1.05795,4935096034.440001,疑似价值陷阱
300111,向日葵,化学制药,,22.99,35.1707138175,9.774725274725274,0.0,50.0,3.12,-1.577,,,-1040.0,5.933,-0.77,-3882.5,-24.4620414914,24.2389993445,,,,,,3.13559,4016097427.68,净利大幅下滑
300951,博硕科技,消费电子,,22.97,10.788531965499999,38.91525423728813,0.0,50.0,75.71,7.253,,,88.035,5.559,-0.85,-137.8,8.8777882496,25.1039447517,,,,,,5.6125,11461771499.47,净利大幅下滑；当日已大涨
688096,京源环保,环境治理,,22.9,32.13976830714286,13.01851851851852,0.0,50.0,8.75,0.575,,,-29.167,2.474,-0.55,-338.4191644249,-12.9228769209,19.99567563,,,,,,2.26963,2045363241.25,净利大幅下滑
300284,苏交科,工程咨询服务Ⅱ,,22.9,11.445261632214287,35.78947368421053,2.0699999999999994,50.0,5.55,0.0,,,298.387,0.845,0.95,-16.55,-0.6117204331,22.6983662851,,,,,,1.96462,6650463529.349999,疑似价值陷阱
002421,达实智能,,,22.89,35.0,14.500000000000002,0.0,43.80466,3.41,-4.482,,,-11.071,2.663,,,,,,,,,,18.09767,6831516204.26,
300956,英力股份,消费电子,,22.89,2.573603212428571,48.46610169491526,0.0,50.0,11.29,-1.826,,,188.167,1.807,0.2,-280.47,-0.5240604954,12.9030444974,,,,,,5.43438,2376007539.55,净利大幅下滑
301312,智立方,自动化设备,,22.88,16.376340614928573,31.888111888111887,0.0,50.0,71.88,4.023,,,114.095,9.806,1.17,-42.15,19.9713587008,28.8318768609,,,,,,6.83212,6093545775.6,
301067,显盈科技,消费电子,,22.88,30.707200491142856,14.66949152542373,0.0,50.0,31.76,0.221,,,-54.759,4.014,-0.81,-225.87,-24.1001142979,17.9900806876,,,,,,3.76178,2096688804.0,净利大幅下滑
601568,北元化工,化学原料,,22.85,0.9653933814285708,50.250896057347674,0.0,50.0,3.64,0.0,,,121.333,1.271,0.18,-76.67,-9.1323556052,10.721550734,,,,,,0.22119,14458888895.36,净利大幅下滑
301168,通灵股份,光伏设备,,22.84,27.238015539571425,18.666666666666668,0.0,50.0,42.26,1.489,,,192.091,2.385,0.12,-87.52,-48.7024843951,12.7132217554,,,,,,1.24126,4027941579.36,净利大幅下滑
688276,百克生物,生物制品,,22.79,25.0,21.16666666666667,0.0,50.0,15.97,0.063,,,-24.953,1.718,-0.09,-426.43,-9.2051856057,80.9510526402,,,,,,0.5088,6606111840.06,净利大幅下滑
300987,川网传媒,数字媒体,,22.79,13.92932184857143,32.72727272727273,1.7159999999999995,50.0,13.53,-0.295,,,112.75,2.908,0.27,-17.14,-8.2634436602,28.556050588,,,,,,2.11983,2345669040.0,
600829,人民同泰,医药商业,,22.72,6.625,23.970588235294116,18.96,50.0,11.83,10.047,,,51.256,2.216,2.65,11.6,5.0252642218,8.1039726757,,,,,,8.78777,6860082102.51,当日已大涨
300762,上海瀚讯,军工电子Ⅱ,,22.71,37.40756843171429,5.963414634146341,0.0,50.0,32.3,1.957,,,-170.0,9.242,-1.93,-434.16,-65.2643518342,27.3705958044,,,,,,2.81407,20283294435.6,净利大幅下滑
300939,秋田微,光学光电子,,22.7,13.675113671214284,34.4055944055944,0.0,50.0,66.7,2.019,,,99.552,5.531,1.01,-25.73,9.7779009352,25.6101591397,,,,,,2.52199,8004000000.0,
300588,熙菱信息,计算机设备,,22.7,37.54758990292857,5.724489795918367,0.0,50.0,21.91,-1.306,,,-107.931,16.375,-8.09,-43.72,-33.230799781,27.5666258641,,,,,,1.47129,3874170677.3,
301234,五洲医疗,医疗器械,,22.68,7.940538110071429,3.4725274725274717,37.734,50.0,90.63,0.011,,,326.242,8.013,1.05,42.89,-3.3275175348,17.4417533541,,,,,,8.29188,3654022696.38,
301307,美利信,通信设备,,22.66,0.8919161230714284,31.000000000000007,18.563999999999997,50.0,52.99,1.126,,,-19.692,4.57,-2.17,10.94,16.1817188073,11.2486825723,,,,,,6.47167,5803807380.35,
600787,中储股份,物流,,22.65,1.3125000000000002,40.51282051282051,8.495999999999999,50.0,4.52,-1.739,,,18.008,0.701,0.525,-5.84,33.2920125821,2.8887782182,,,,,,0.59546,9808759710.64,疑似价值陷阱
603722,阿科力,化学制品,,22.64,0.0,10.567415730337078,0.0,100.0,30.78,-1.283,-21.87817258883248,,-81.0,3.391,-1.45,-169.2762386195,40.1082325743,0.153197653,增亏,-223.095,-30.44067796610169,5.845942228335632,,1.44274,2945649724.38,净利大幅下滑
600758,辽宁能源,煤炭开采,,22.62,25.0,20.500000000000004,0.0,50.0,3.43,-3.107,-30.846774193548388,,-16.333,0.85,-2.15,-222.51,-27.4099231597,0.9147419584,首亏,-3282.14,-36.36363636363635,13.576158940397365,,4.69156,4530149841.42,疑似价值陷阱；净利大幅下滑
603995,甬金股份,特钢Ⅱ,,22.62,14.774999999999999,10.0,22.74,50.0,24.77,0.568,,,16.404,1.517,5.91,17.9,13.04578785,4.6163527044,,,,,,1.94796,9006608380.109999,
300238,冠昊生物,医疗器械,,22.61,29.425,15.120879120879119,0.0,50.0,12.52,2.037,,,139.111,5.723,1.77,-31.64,-1.4273720555,76.6418446555,,,,,,4.83341,3319478706.64,
603137,恒尚节能,装修装饰Ⅱ,,22.57,37.36653260092857,11.16666666666667,0.0,42.85724,26.08,-10.007,,,-136.188,3.986,3.07,-23.87,-42.5648687192,16.5681456413,,,,,,18.57138,4770901350.719999,
605011,杭州热电,电力,,22.55,4.124999999999999,27.285974499089257,17.97,50.0,17.03,-3.458,,,36.234,2.757,1.65,9.95,27.0358327761,9.7158951111,,,,,,1.86795,6813703000.0,
300376,易事特,其他电源设备Ⅱ,,22.54,10.22902719007143,37.89473684210527,0.0,50.0,4.72,-1.871,,,472.0,1.694,0.23,-66.3,27.6068365361,23.5156380661,,,,,,0.78194,10985492732.72,净利大幅下滑
002248,华东数控,,,22.54,35.0,29.000000000000004,0.0,23.96334,11.78,0.341,,,107.091,31.573,,,,,,,,,,28.01833,3622298168.0,换手过热
002575,群兴玩具,,,22.53,35.0,14.500000000000002,0.0,42.04876,5.61,-7.73,,,-140.25,4.101,,,,,,,,,,18.97562,3278066055.0,
603679,华体科技,光学光电子,,22.52,8.027969069928572,12.192307692307693,28.26,50.0,22.34,0.09,34.01319736052788,,-29.264,4.508,-1.93,-521.2511923783,64.6531516191,21.2391566979,减亏,27.225,-1.2814847547503283,39.625,,4.94533,3969510087.78,净利大幅下滑
603336,宏辉果蔬,种植业,,22.49,25.525,19.333333333333336,0.0,50.0,9.17,-5.072,,,305.667,3.885,0.21,-33.21,-17.9166369729,9.5243597425,,,,,,4.30281,5581952725.65,
000692,惠天热电,,,22.47,35.0,14.500000000000002,0.0,41.7282,4.58,-6.148,,,-45.618,13.161,,,,,,,,,,19.1359,2440375030.08,
