代码,60日涨跌幅,20日涨跌幅,距60日高点
300533,-14.648910411622273,-1.191310441485638,-21.22905027932961
002611,-16.73422119281991,-1.8430034129692796,-22.43797195253505
603039,5.006240465954792,-3.8231931919217588,-22.774094849566552
002114,-2.9490616621983934,-5.606258148631027,-12.135922330097081
601567,1.7217630853994415,-0.8059100067159264,-13.117647058823534
300724,-26.477635782747612,-2.4377318494965605,-26.477635782747612
600215,2.1775544388609624,-4.538341158059467,-11.33720930232559
601996,38.42592592592593,15.000000000000014,-0.33333333333332993
002956,-15.857142857142847,3.819036427732092,-20.36953582694907
603936,-13.096168881939008,31.150442477876105,-22.408376963350783
001388,3.4727863525588765,-5.121042830540046,-23.727544910179642
603222,7.971014492753636,8.36363636363635,-11.660079051383399
003018,-16.925204019693794,11.799410029498535,-23.728288801510878
600661,18.81578947368421,5.36756126021003,-8.324873096446705
688227,-24.142568930733034,15.930113052415207,-27.292817679558013
000567,-2.9126213592232997,-2.9126213592232997,-15.373765867418898
603221,186.75438596491225,24.7709923664122,-2.5633383010432165
600683,-16.129032258064523,-4.183266932270913,-29.42039618488629
002319,-3.2692307692307687,-5.893358278765193,-18.011409942950273
002892,-6.803455723542107,-6.093579978237196,-18.04368471035136
001218,5.95968448729185,0.24875621890547706,-9.370314842578708
605398,12.233779098563646,11.132908288376653,-19.04251518399428
000810,-28.97684839432413,-1.9587628865979312,-28.97684839432413
600782,3.90625,-8.275862068965512,-10.437710437710434
600490,22.529644268774707,-5.059920106524629,-12.51533742331289
002095,18.759455370650514,8.876560332871009,-5.307599517490946
301150,-19.449901768172882,26.640926640926654,-29.59358900973096
600773,-24.774774774774777,-6.529850746268662,-35.56270096463023
601113,4.761904761904767,0.8595988538681931,-8.808290155440412
603776,-4.449541284403679,3.5803083043262074,-5.232029117379444
002414,-5.946791862284817,-5.57737627651218,-17.331499312242094
603819,38.89369057908383,16.957787481804942,-7.270628967109049
600416,-14.919354838709687,-1.516919486581103,-24.440465532676814
000050,-31.35416666666666,-0.15151515151514694,-38.52611940298508
603690,-33.95095367847413,-1.9417475728155331,-33.95095367847413
002745,-0.24096385542168308,11.891891891891904,-3.2710280373831724
002421,-8.933717579250722,0.0,-24.940617577197145
301345,5.973946225711657,-3.022397045837666,-11.149928290368837
688409,-34.78702512358637,-6.686046511627907,-37.11020408163266
600792,59.87654320987652,34.54545454545455,-9.913043478260875
002980,6.175663311985358,25.094319284251387,-13.601846337105417
000552,5.579399141630903,-6.4638783269961975,-10.545454545454547
002696,28.460038986354785,4.93630573248407,-15.077319587628867
000960,-21.361058601134207,-6.438009558616809,-28.583690987124466
603223,-25.0748502994012,-3.2850241545893666,-30.486111111111114
600643,2.2842639593908753,-2.657004830917864,-4.275534441805218
603992,-37.09327548806942,-2.8708133971291794,-38.87383318277627
002310,-6.302521008403361,-6.694560669456074,-15.849056603773581
002810,-15.020779734811008,0.6469154322145121,-16.345217221897524
688388,-25.286806883365198,12.68925739005049,-36.107591055880306
002593,12.128712871287139,-0.4395604395604269,-4.025423728813548
688796,11.056470781083515,12.954318106035355,-8.674260295207926
000156,13.280000000000003,2.0172910662824117,-3.013698630136985
601077,5.825242718446599,-5.079825834542806,-7.102272727272729
601678,-14.613180515759316,-4.944178628389151,-22.395833333333325
603260,-30.281839372748465,-2.633915359573835,-35.5281207133059
603721,3.1108597285067985,1.559888579387203,-15.169846440204736
300394,-3.198594024604573,8.819345661450907,-19.348698275104702
002813,15.384615384615374,8.830548926014337,0.0
603001,-14.28571428571429,47.80487804878049,-14.28571428571429
601233,4.5592705167173175,1.8612521150592087,-12.942877801879982
603516,-33.25742107743051,-5.440587449933243,-40.219455581346274
002039,-3.1059063136456233,-2.0082389289392433,-7.889641819941917
002534,3.468547912992359,16.788321167883225,-19.340054995417045
603122,19.139596136962233,14.033613445378146,-2.9327610872675214
603066,-8.85826771653544,1.758241758241752,-13.860465116279075
600325,18.143459915611793,15.226337448559658,-0.7092198581560294
002647,11.884057971014506,-4.139072847682124,-7.949125596184414
000573,6.779661016949157,0.8000000000000007,-8.029197080291983
001258,49.78843441466854,-21.44970414201184,-33.333333333333336
603920,-0.043497172683770735,23.48199892530898,-23.28492739108663
301175,12.929292929292924,0.0,-2.6132404181184676
688433,5.356934901595434,-7.589376915219614,-27.635578307470798
300199,1.5043877977434228,7.146007940008814,-8.408748114630471
002685,-14.152410575427687,-0.5405405405405461,-22.6890756302521
603619,16.19150080688543,-5.676855895196498,-13.253012048192758
002812,-27.414425427872857,-13.226160029229083,-34.0735600277585
600770,-4.963503649635037,28.149606299212593,-7.000000000000006
600567,-5.035971223021574,-2.941176470588236,-6.382978723404243
600702,-9.856872805833106,-5.304964539007084,-14.955414012738844
600989,11.067388096409259,-0.4847950639048193,-9.353673223604986
603886,-0.47281323877067516,-1.5588464536243074,-7.064017660044142
000090,16.56843483955468,1.7142857142857126,-2.997275204359673
002926,1.150817686250738,-1.1132164850781723,-3.5128264386410923
002343,28.03532008830021,11.324376199616125,-6.300484652665594
603051,30.792838874680296,25.52773686794305,-0.3895597974289067
000893,-6.968973747016715,-19.279353903499697,-25.468451242829826
002869,0.9632751354605729,1.6363636363636358,-13.422818791946312
688235,1.7914438502673713,-4.483870967741932,-11.258741258741257
600409,1.1200000000000099,-10.73446327683616,-15.053763440860212
002452,-4.3689320388349495,3.321678321678334,-14.533622559652926
002107,20.508106301186714,12.656249999999991,-2.170963364993217
605180,13.140495867768598,6.2063615205585565,-4.131652661064422
600843,-14.972067039106129,7.637906647807635,-14.972067039106129
600172,2.13544844417326,20.43165467625898,-10.481283422459898
000066,-17.222525970475665,7.4520936834634455,-26.038104543234
600366,-29.143214509068173,-1.904761904761909,-32.6797385620915
300031,-23.18892045454546,2.269503546099294,-31.092704683020077
603489,3.5500878734622265,4.28318584070797,-10.700212185510761
003029,6.976744186046524,3.5545023696682554,-6.823027718550112
301563,-30.523412674620776,-1.7299864314789692,-42.29945725240254
600227,52.75590551181102,-7.398568019093088,-24.95164410058027
688819,-7.177669472751447,-5.96947935368044,-16.099319183019624
603800,-27.573891625615765,-2.6163272064911425,-33.5179742256387
688052,-4.756732461889968,8.615240047838713,-15.236666666666665
600030,-9.093993892093655,-3.528988116672671,-9.093993892093655
